text,label
"আজ স্কুলে শিক্ষক আমাকে অবহেলা করেছেন, আমি খুব রেগে গেছি!",No
আমার আম্মুর পিরিয়ড হলে অনেক বড় বড় কালচে রক্তের দলা বের হয়,Yes
আমার মেয়ে চোখে ঠিকমত দেখতে পারে না,Yes
আমার পুরো শরীরে ছোট ছোট অনেক গোটা হয়েছে,Yes
আমার মনটা আজ খুবই উত্তপ্ত। সবকিছু যেন ভেঙে পড়েছে।,No
এই ঘটনাটি আমাকে বিরক্ত করেছে।,No
আমার মায়ের পিরিয়ড হলে পেট অনেক ব্যথা করে,Yes
"আমার জিনিস কেউ জিজ্ঞেস না করেই নিয়ে যায়, এটা সহ্য করা যায় না!",No
আজ খুব একা লাগছে | সব কিছু যেন অসহ্য লাগছে। | মনে হচ্ছে আমি এই পৃথিবীতে একা।,No
রোদে গেলে আমার চোখে পানি আসে।,Yes
"নদীর পানির অবস্থা এত খারাপ, আমি সত্যিই বিরক্ত!",No
ফলাফল দেখে আমি খুবই আনন্দিত।,No
আজকে গ্রামের মাঠে ফুটবল খেলতে গিয়ে খুব আনন্দ পেয়েছি!,No
আমার খাবারের মধ্যে বা রাতে পেট জ্বালা পুড়া করে।,Yes
চিঠিটি এমন একটা খবর নিয়ে এসেছিল যা শুনে আমি খুব দুঃখিত হলাম!,No
আমার মেয়ের প্রতি মাসে ঠিকমত পিরিয়ড হয় না,Yes
"আজ বাজারে গিয়ে বেশ কিছু গুরুত্বপূর্ণ জিনিস পেয়েছি, সত্যিই খুশি হলাম!",No
আমার হাঁটুতে অনেক ব্যথা করে,Yes
আজকের দিনটা আমার জন্য খুবই অসহনীয়।,No
আমার মা বসা অবস্থা থেকে দাঁড়ালে কেমন যেন মনে হয় পায়ের নিচে কিছু বাধছে,Yes
আমার নাক পুরো বন্ধ হয়ে আছে খাবারের কোনো স্বাদ পাই না,Yes
আমার খুশখুশে কাশি হয় আর কফ অনেক ঘন হয়। সাথে অনেক সময় রক্তও পরে।,Yes
আমার বাবা কোথাও  তাকালে পর্দার মত পরতে দেখে খুব অস্বস্তি লাগে তখন,Yes
আমার বাবার হাঁটুঁতে ব্যথা করে,Yes
আমার বাবার চোখের মনি অনেক বেশি ব্যথা করে আর পানি পরতে থাকে,Yes
তুমি আমাকে এতবার কথা দিয়েও কেন প্রতারণা করলে?,No
চাচার চোখের পাতা অনেক জ্বালা পুড়া করে নাকি,Yes
ফুটবল ম্যাচে আমাদের দলের দুর্বলতা দেখে আমার রাগ বেড়ে গেছে!,No
আমার গলা ব্যথা এবং আমি অনেক কিছুর স্বাদ পাই না সাথে আমি কিছুর গন্ধ পাইনা,Yes
